"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"36017","2","10","71","0","2020","A","",37,859,49474342,0,0,1108,57623,"",5.41,1.61,1.80,0.00,0.00,1.12,1.12,"",0,0.0,-40,-4.4,185162,0.4,0,0.0,0,0.0,53,5.0,2766,5.0
"36017","3","10","71","0","2020","A","",84,2935,125888605,766212,6700,825,42892,"",5.03,1.85,1.78,0.37,0.40,0.96,0.96,"",-1,-1.2,-274,-8.5,-3049548,-2.4,12604,1.7,2178,48.2,52,6.7,2707,6.7
"36017","5","10","71","0","2020","A","",880,12248,631934534,146019059,2887888,992,51595,"",0.89,0.89,0.91,1.01,1.00,1.02,1.02,"",-17,-1.9,-682,-5.3,6045680,1.0,-3379882,-2.3,84719,3.0,61,6.6,3190,6.6
"36019","0","10","70","0","2020","A","",1947,31311,1550789475,275397777,6205493,952,49529,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-24,-1.2,-3195,-9.3,-47902403,-3.0,-19408414,-6.6,-175494,-2.8,61,6.8,3198,6.9
"36019","1","10","71","0","2020","A","",37,718,62041259,0,0,1663,86459,"",3.25,1.09,1.42,0.00,0.00,1.31,1.31,"",1,2.8,19,2.7,81180,0.1,0,0.0,0,0.0,-41,-2.4,-2171,-2.4
"36019","2","10","71","0","2020","A","",42,2843,199674830,0,0,1351,70234,"",3.23,2.75,3.80,0.00,0.00,1.38,1.38,"",0,0.0,-71,-2.4,-7231931,-3.5,0,0.0,0,0.0,-14,-1.0,-760,-1.1
"36019","3","10","71","0","2020","A","",50,4034,208999159,1108921,14486,996,51809,"",1.57,1.31,1.55,0.29,0.40,1.18,1.18,"",1,2.0,-322,-7.4,-5093742,-2.4,8531,0.8,6227,75.4,51,5.4,2661,5.4
"36019","5","10","71","0","2020","A","",1818,23716,1080074227,274288856,6191007,876,45542,"",0.96,0.89,0.82,1.02,1.00,0.92,0.92,"",-26,-1.4,-2821,-10.6,-35657910,-3.2,-19416945,-6.6,-181721,-2.9,67,8.3,3497,8.3
"36021","0","10","70","0","2020","A","",2055,19909,916052832,176145778,3798379,885,46012,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,1.3,-2059,-9.4,-13119562,-1.4,-6923202,-3.8,132274,3.6,72,8.9,3715,8.8
"36021","1","10","71","0","2020","A","",38,165,8780085,0,0,1022,53132,"",3.16,0.39,0.34,0.00,0.00,0.86,0.86,"",0,0.0,12,7.8,686299,8.5,0,0.0,0,0.0,2,0.2,87,0.2
"36021","2","10","71","0","2020","A","",39,838,56081516,0,0,1287,66930,"",2.84,1.27,1.81,0.00,0.00,1.42,1.42,"",0,0.0,-18,-2.1,226175,0.4,0,0.0,0,0.0,33,2.6,1704,2.6
"36021","3","10","71","0","2020","A","",51,3146,158565701,755742,5193,969,50405,"",1.52,1.61,1.99,0.31,0.24,1.23,1.23,"",0,0.0,-350,-10.0,-4072641,-2.5,-238225,-24.0,-772,-12.9,74,8.3,3878,8.3
"36021","5","10","71","0","2020","A","",1927,15760,692625530,175390036,3793186,845,43948,"",0.97,0.93,0.89,1.02,1.01,0.95,0.95,"",27,1.4,-1703,-9.8,-9959395,-1.4,-6684977,-3.7,133046,3.6,71,9.2,3716,9.2
"36023","0","10","70","0","2020","A","",1093,16588,757287313,141984417,3390504,878,45653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,-1750,-9.5,-9600457,-1.3,-5027780,-3.4,-38050,-1.1,74,9.2,3834,9.2
"36023","1","10","71","0","2020","A","",16,124,7389487,0,0,1148,59713,"",2.50,0.36,0.35,0.00,0.00,0.98,0.98,"",0,0.0,14,12.7,465561,6.7,0,0.0,0,0.0,-61,-5.0,-3137,-5.0
"36023","2","10","71","0","2020","A","",22,1511,85697213,0,0,1091,56731,"",3.01,2.76,3.34,0.00,0.00,1.21,1.21,"",0,0.0,-38,-2.5,-1799866,-2.1,0,0.0,0,0.0,5,0.5,245,0.4
"36023","3","10","71","0","2020","A","",46,2380,120269780,833875,8989,972,50535,"",2.58,1.46,1.82,0.42,0.46,1.25,1.25,"",-2,-4.2,-285,-10.7,-612101,-0.5,6278,0.8,1312,17.1,100,11.5,5169,11.4
"36023","5","10","71","0","2020","A","",1009,12574,543930833,141150542,3381515,832,43259,"",0.95,0.89,0.84,1.01,1.00,0.94,0.94,"",5,0.5,-1441,-10.3,-7654051,-1.4,-5034058,-3.4,-39362,-1.2,75,9.9,3901,9.9
"36025","0","10","70","0","2020","A","",1198,13718,698789887,118161053,2778203,980,50940,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.1,-1023,-6.9,-7984141,-1.1,-1864993,-1.6,37191,1.4,58,6.3,2993,6.2
"36025","1","10","71","0","2020","A","",36,153,7822365,0,0,986,51266,"",5.14,0.53,0.40,0.00,0.00,0.75,0.75,"",0,0.0,20,15.0,623912,8.7,0,0.0,0,0.0,-57,-5.5,-2960,-5.5
"36025","2","10","71","0","2020","A","",32,1021,67641149,0,0,1274,66266,"",4.00,2.25,2.85,0.00,0.00,1.27,1.27,"",0,0.0,-42,-4.0,-650746,-1.0,0,0.0,0,0.0,39,3.2,2027,3.2
"36025","3","10","71","0","2020","A","",80,2828,115934090,1872609,13845,788,40989,"",4.09,2.10,1.90,1.13,0.86,0.90,0.91,"",-1,-1.2,-298,-9.5,-7303681,-5.9,56735,3.1,465,3.5,30,4.0,1569,4.0
"36025","5","10","71","0","2020","A","",1051,9716,507392283,116288444,2764358,1004,52222,"",0.90,0.84,0.85,1.00,1.00,1.02,1.02,"",15,1.4,-703,-6.7,-653626,-0.1,-1921728,-1.6,36726,1.3,66,7.0,3458,7.1
"36027","0","10","70","0","2020","A","",8455,103302,6245866243,899204950,18454038,1163,60462,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",58,0.7,-10372,-9.1,-76347906,-1.2,-55934947,-5.9,412426,2.3,93,8.7,4845,8.7
"36027","1","10","71","0","2020","A","",52,1451,108916436,0,0,1443,75054,"",1.05,0.67,0.62,0.00,0.00,0.93,0.93,"",1,2.0,145,11.1,7851839,7.8,0,0.0,0,0.0,-45,-3.0,-2326,-3.0
"36027","2","10","71","0","2020","A","",111,5019,366291580,0,0,1404,72987,"",1.97,1.47,1.73,0.00,0.00,1.17,1.18,"",0,0.0,-49,-1.0,-13020801,-3.4,0,0.0,0,0.0,-35,-2.4,-1865,-2.5
"36027","3","10","71","0","2020","A","",158,12203,829408796,1218476,7624,1307,67970,"",1.15,1.20,1.52,0.10,0.07,1.26,1.27,"",-2,-1.2,-886,-6.8,794138,0.1,14445,1.2,389,5.4,90,7.4,4662,7.4
"36027","5","10","71","0","2020","A","",8134,84630,4941249431,897986474,18446414,1123,58386,"",0.99,0.97,0.93,1.02,1.01,0.96,0.96,"",58,0.7,-9582,-10.2,-71973082,-1.4,-55949392,-5.9,412037,2.3,100,9.8,5174,9.7
"36029","0","10","70","0","2020","A","",24522,426142,24298024898,4131229013,92416335,1097,57019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",67,0.3,-45280,-9.6,-223690028,-0.9,-260290867,-5.9,-2706430,-2.8,97,9.7,5002,9.6
"36029","1","10","71","0","2020","A","",114,8813,720148872,0,0,1571,81711,"",0.80,0.98,1.05,0.00,0.00,1.07,1.07,"",2,1.8,462,5.5,44954194,6.7,0,0.0,0,0.0,16,1.0,855,1.1
"36029","2","10","71","0","2020","A","",166,18788,1419315889,0,0,1453,75544,"",1.01,1.34,1.72,0.00,0.00,1.29,1.29,"",1,0.6,-288,-1.5,-1383017,-0.1,0,0.0,0,0.0,21,1.5,1069,1.4
"36029","3","10","71","0","2020","A","",369,42022,2559053944,2032975,54094,1171,60898,"",0.92,1.01,1.21,0.04,0.10,1.20,1.20,"",0,0.0,-2940,-6.5,12588906,0.5,158801,8.5,12435,29.8,82,7.5,4262,7.5
"36029","5","10","71","0","2020","A","",23873,356519,19599506193,4129196038,92362241,1057,54975,"",1.00,0.99,0.95,1.02,1.01,0.96,0.96,"",63,0.3,-42514,-10.7,-279850111,-1.4,-260449668,-5.9,-2718865,-2.9,99,10.3,5156,10.3
"36031","0","10","70","0","2020","A","",1272,13216,607487429,116559167,2760787,884,45965,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.0,-1423,-9.7,-14433467,-2.3,-10951913,-8.6,-240343,-8.0,67,8.2,3482,8.2
"36031","1","10","71","0","2020","A","",32,310,19103791,0,0,1184,61575,"",4.30,1.11,1.12,0.00,0.00,1.00,1.00,"",-1,-3.0,29,10.3,1109525,6.2,0,0.0,0,0.0,-47,-3.8,-2443,-3.8
"36031","2","10","71","0","2020","A","",35,1570,88971143,9410827,301147,1090,56676,"",4.12,3.60,4.32,13.77,143.62,1.20,1.20,"",0,0.0,-105,-6.3,-3879407,-4.2,-679120,-6.7,-21731,-6.7,24,2.3,1257,2.3
"36031","3","10","71","0","2020","A","",43,2016,95629658,738742,26213,912,47429,"",2.07,1.56,1.81,0.45,1.64,1.16,1.16,"",-2,-4.4,-263,-11.5,-4309074,-4.3,-83884,-10.2,-2509,-8.7,69,8.2,3569,8.1
"36031","5","10","71","0","2020","A","",1162,9320,403782837,106409598,2433427,833,43324,"",0.94,0.83,0.78,0.93,0.89,0.94,0.94,"",15,1.3,-1084,-10.4,-7354511,-1.8,-10188909,-8.7,-216103,-8.2,73,9.6,3808,9.6
"36033","0","10","70","0","2020","A","",1116,16509,819949562,91655860,2126251,955,49667,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-1.8,-1551,-8.6,-6587536,-0.8,-5453381,-5.6,-39727,-1.8,75,8.5,3902,8.5
"36033","1","10","71","0","2020","A","",26,175,12047408,0,0,1325,68875,"",3.99,0.50,0.52,0.00,0.00,1.04,1.04,"",0,0.0,13,8.0,1097178,10.0,0,0.0,0,0.0,24,1.8,1246,1.8
"36033","2","10","71","0","2020","A","",49,2788,193106643,0,0,1332,69266,"",6.57,5.11,6.94,0.00,0.00,1.36,1.36,"",1,2.1,-20,-0.7,-2178226,-1.1,0,0.0,0,0.0,-5,-0.4,-270,-0.4
"36033","3","10","71","0","2020","A","",88,3900,182897677,9793938,236549,902,46898,"",4.83,2.41,2.56,7.61,19.21,1.06,1.06,"",-2,-2.2,-692,-15.1,-10152950,-5.3,-642003,-6.2,-37563,-13.7,94,11.6,4860,11.6
"36033","5","10","71","0","2020","A","",954,9646,431897834,81861922,1889702,861,44774,"",0.88,0.69,0.62,0.91,0.89,0.90,0.90,"",-19,-2.0,-852,-8.1,4646462,1.1,-4811378,-5.6,-2164,-0.1,78,10.0,4075,10.0
"36035","0","10","70","0","2020","A","",1186,15465,699104655,135739246,2868903,869,45205,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-1.2,-1229,-7.4,3962098,0.6,-1864413,-1.4,220905,8.3,68,8.5,3564,8.6
"36035","1","10","71","0","2020","A","",10,96,5066065,0,0,1015,52772,"",1.44,0.29,0.26,0.00,0.00,0.87,0.87,"",1,11.1,13,15.7,584093,13.0,0,0.0,0,0.0,-28,-2.7,-1445,-2.7
"36035","2","10","71","0","2020","A","",22,353,25962754,0,0,1413,73462,"",2.78,0.69,1.09,0.00,0.00,1.58,1.58,"",0,0.0,-19,-5.1,-1196176,-4.4,0,0.0,0,0.0,10,0.7,519,0.7
"36035","3","10","71","0","2020","A","",59,2805,140155708,0,0,961,49966,"",3.05,1.85,2.30,0.00,0.00,1.24,1.24,"",1,1.7,-237,-7.8,-1101882,-0.8,0,0.0,0,0.0,68,7.6,3534,7.6
"36035","5","10","71","0","2020","A","",1095,12211,527920128,135739246,2868903,831,43234,"",0.95,0.93,0.89,1.02,1.01,0.95,0.95,"",-17,-1.5,-986,-7.5,5676063,1.1,-1864413,-1.4,220905,8.3,70,9.2,3660,9.2
"36037","0","10","70","0","2020","A","",1446,21484,1014106098,194500710,4214794,908,47202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-1.7,-2041,-8.7,9674346,1.0,-10979125,-5.3,-381856,-8.3,87,10.6,4505,10.6
"36037","1","10","71","0","2020","A","",24,563,40546524,0,0,1385,72040,"",2.84,1.24,1.42,0.00,0.00,1.14,1.14,"",0,0.0,-7,-1.2,-367209,-0.9,0,0.0,0,0.0,5,0.4,303,0.4
"36037","2","10","71","0","2020","A","",32,754,49291287,0,0,1257,65359,"",3.31,1.06,1.43,0.00,0.00,1.35,1.35,"",0,0.0,-28,-3.6,373590,0.8,0,0.0,0,0.0,54,4.5,2824,4.5
"36037","3","10","71","0","2020","A","",44,3660,175359185,178009,1481,921,47909,"",1.87,1.74,1.98,0.07,0.06,1.14,1.14,"",0,0.0,-398,-9.8,-4860987,-2.7,-31328,-15.0,-14,-0.9,67,7.8,3500,7.9
"36037","5","10","71","0","2020","A","",1346,16507,748909102,194322701,4213313,872,45369,"",0.96,0.91,0.87,1.02,1.01,0.96,0.96,"",-25,-1.8,-1607,-8.9,14528952,2.0,-10947797,-5.3,-381842,-8.3,92,11.8,4827,11.9
"36039","0","10","70","0","2020","A","",1304,13502,645843267,121060976,2886130,920,47833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.2,-967,-6.7,6072294,0.9,-6233506,-4.9,-141300,-4.7,70,8.2,3615,8.2
"36039","1","10","71","0","2020","A","",30,106,5242770,0,0,954,49616,"",3.94,0.37,0.29,0.00,0.00,0.78,0.78,"",-1,-3.2,17,19.1,666788,14.6,0,0.0,0,0.0,-34,-3.4,-1751,-3.4
"36039","2","10","71","0","2020","A","",31,1559,110352152,0,0,1361,70795,"",3.56,3.50,5.04,0.00,0.00,1.44,1.44,"",1,3.3,-18,-1.1,-5790644,-5.0,0,0.0,0,0.0,-56,-4.0,-2869,-3.9
"36039","3","10","71","0","2020","A","",55,2419,122743230,1107411,10725,976,50741,"",2.59,1.83,2.18,0.65,0.64,1.19,1.19,"",0,0.0,-140,-5.5,4001836,3.4,-61096,-5.2,-1735,-13.9,84,9.4,4335,9.3
"36039","5","10","71","0","2020","A","",1188,9419,407505115,119953565,2875405,832,43266,"",0.94,0.82,0.74,1.01,1.00,0.90,0.90,"",15,1.3,-825,-8.1,7194314,1.8,-6172410,-4.9,-139565,-4.6,81,10.8,4189,10.7
"36041","0","10","70","0","2020","A","",238,1571,62715216,10509418,312958,768,39921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,-170,-9.8,-1050360,-1.6,-1469741,-12.3,-101123,-24.4,64,9.1,3288,9.0
"36041","1","10","71","0","2020","A","",10,19,636858,0,0,633,32941,"",7.19,0.57,0.36,0.00,0.00,0.62,0.62,"",1,11.1,4,26.7,120990,23.5,0,0.0,0,0.0,-43,-6.4,-2232,-6.3
"36041","2","10","71","0","2020","A","",16,208,11856553,0,0,1097,57026,"",10.06,4.01,5.57,0.00,0.00,1.39,1.39,"",2,14.3,-12,-5.5,-234724,-1.9,0,0.0,0,0.0,42,4.0,2149,3.9
"36041","3","10","71","0","2020","A","",25,582,25704469,393353,2488,850,44178,"",6.44,3.78,4.70,2.67,1.37,1.25,1.25,"",0,0.0,-16,-2.7,359422,1.4,77080,24.4,590,31.1,34,4.2,1771,4.2
"36041","5","10","71","0","2020","A","",187,762,24517336,10116065,310470,619,32179,"",0.81,0.57,0.46,0.98,1.00,0.80,0.80,"",-1,-0.5,-146,-16.1,-1296048,-5.0,-1546821,-13.3,-101713,-24.7,72,13.2,3750,13.2
"36043","0","10","70","0","2020","A","",1233,15524,665054103,135993527,3588031,824,42841,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,-1131,-6.8,-1685759,-0.3,-4509405,-3.2,98131,2.8,54,7.0,2808,7.0
"36043","1","10","71","0","2020","A","",19,116,5820290,0,0,965,50175,"",2.64,0.35,0.31,0.00,0.00,0.88,0.88,"",0,0.0,6,5.5,307960,5.6,0,0.0,0,0.0,1,0.1,25,0.0
"36043","2","10","71","0","2020","A","",33,411,25926039,0,0,1214,63119,"",4.01,0.80,1.15,0.00,0.00,1.43,1.43,"",1,3.1,20,5.1,1530408,6.3,0,0.0,0,0.0,15,1.3,753,1.2
"36043","3","10","71","0","2020","A","",82,3487,162720430,1116303,13471,897,46662,"",4.08,2.29,2.81,0.58,0.65,1.22,1.23,"",1,1.2,-259,-6.9,2468430,1.5,-34209,-3.0,4606,52.0,74,9.0,3877,9.1
"36043","5","10","71","0","2020","A","",1099,11510,470587344,134877224,3574560,786,40886,"",0.92,0.87,0.83,1.01,1.00,0.95,0.95,"",-1,-0.1,-898,-7.2,-5992557,-1.3,-4475196,-3.2,93525,2.7,47,6.4,2478,6.5
"36045","0","10","70","0","2020","A","",2837,37247,1749500865,291675472,7851627,903,46970,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.1,-3276,-8.1,-12349773,-0.7,-17247032,-5.6,-113458,-1.4,67,8.0,3492,8.0
"36045","1","10","71","0","2020","A","",64,3302,194298097,0,0,1132,58848,"",3.86,4.21,3.95,0.00,0.00,0.94,0.94,"",-1,-1.5,98,3.1,8857945,4.8,0,0.0,0,0.0,19,1.7,964,1.7
"36045","2","10","71","0","2020","A","",55,1662,118793619,0,0,1375,71491,"",2.90,1.35,2.00,0.00,0.00,1.48,1.48,"",1,1.9,-28,-1.7,-1822568,-1.5,0,0.0,0,0.0,2,0.1,103,0.1
"36045","3","10","71","0","2020","A","",102,5977,286113487,3040782,120241,921,47870,"",2.20,1.64,1.88,0.74,2.64,1.15,1.15,"",0,0.0,-540,-8.3,-855597,-0.3,-811289,-21.1,-59055,-32.9,74,8.7,3839,8.7
"36045","5","10","71","0","2020","A","",2615,26307,1150295662,288634690,7731386,841,43726,"",0.95,0.83,0.77,1.01,0.99,0.93,0.93,"",-5,-0.2,-2805,-9.6,-18529553,-1.6,-16435743,-5.4,-54403,-0.7,69,8.9,3577,8.9
"36047","0","10","70","0","2020","A","",66484,737474,40109953278,7673522024,168882750,1046,54388,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1616,2.5,-57630,-7.2,-110282634,-0.3,-222531705,-2.8,7550794,4.7,73,7.5,3803,7.5
"36047","1","10","71","0","2020","A","",91,8549,674489328,0,0,1517,78894,"",0.23,0.55,0.60,0.00,0.00,1.09,1.09,"",17,23.0,821,10.6,42339484,6.7,0,0.0,0,0.0,-56,-3.6,-2906,-3.6
"36047","2","10","71","0","2020","A","",71,9127,802479950,0,0,1691,87921,"",0.16,0.37,0.59,0.00,0.00,1.57,1.57,"",1,1.4,-27,-0.3,-1691681,-0.2,0,0.0,0,0.0,2,0.1,69,0.1
"36047","3","10","71","0","2020","A","",1028,105453,8464771812,22328879,602637,1544,80270,"",0.95,1.46,2.42,0.21,0.62,1.66,1.66,"",5,0.5,-552,-0.5,236414781,2.9,-1577160,-6.6,100781,20.1,51,3.4,2647,3.4
"36047","5","10","71","0","2020","A","",65294,614344,30168212188,7651193145,168280113,944,49106,"",1.01,0.98,0.88,1.02,1.00,0.90,0.90,"",1592,2.5,-57873,-8.6,-387345218,-1.3,-220954545,-2.8,7450013,4.6,70,8.0,3651,8.0
"36049","0","10","70","0","2020","A","",590,6124,273711463,49053749,1317954,859,44692,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,2.1,-364,-5.6,4259824,1.6,835609,1.7,103951,8.6,60,7.5,3160,7.6
"36049","1","10","71","0","2020","A","",15,67,3076917,0,0,879,45697,"",4.35,0.52,0.40,0.00,0.00,0.77,0.77,"",0,0.0,8,13.6,279717,10.0,0,0.0,0,0.0,-29,-3.2,-1513,-3.2
"36049","2","10","71","0","2020","A","",19,208,12347698,0,0,1143,59435,"",4.82,1.03,1.33,0.00,0.00,1.29,1.29,"",0,0.0,-4,-1.9,-180389,-1.4,0,0.0,0,0.0,5,0.4,247,0.4
"36049","3","10","71","0","2020","A","",38,1950,92294289,640694,19129,910,47322,"",3.95,3.25,3.87,0.93,2.51,1.19,1.19,"",0,0.0,-169,-8.0,-2102321,-2.2,-41614,-6.1,-4526,-19.1,53,6.2,2771,6.2
"36049","5","10","71","0","2020","A","",518,3899,165992559,48413055,1298825,819,42574,"",0.90,0.75,0.71,1.01,0.99,0.95,0.95,"",12,2.4,-199,-4.9,6262817,3.9,877223,1.8,108477,9.1,69,9.2,3597,9.2
"36051","0","10","70","0","2020","A","",1433,18672,847799800,150715653,3847717,873,45405,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-0.7,-1877,-9.1,-25938999,-3.0,-5912876,-3.8,31179,0.8,55,6.7,2886,6.8
"36051","1","10","71","0","2020","A","",25,139,7128933,0,0,985,51226,"",2.98,0.35,0.30,0.00,0.00,0.84,0.85,"",0,0.0,10,7.8,491980,7.4,0,0.0,0,0.0,-4,-0.4,-190,-0.4
"36051","2","10","71","0","2020","A","",48,2033,132222907,0,0,1251,65033,"",5.01,3.30,4.60,0.00,0.00,1.39,1.39,"",0,0.0,-299,-12.8,-20311828,-13.3,0,0.0,0,0.0,-7,-0.6,-379,-0.6
"36051","3","10","71","0","2020","A","",67,3377,152597727,446077,6399,869,45186,"",2.87,1.84,2.07,0.21,0.29,1.12,1.12,"",1,1.5,-222,-6.2,-1026948,-0.7,38029,9.3,3951,161.4,48,5.8,2501,5.9
"36051","5","10","71","0","2020","A","",1293,13123,555850233,150269576,3841318,815,42358,"",0.93,0.83,0.77,1.02,1.00,0.93,0.93,"",-10,-0.8,-1366,-9.4,-5092203,-0.9,-5950905,-3.8,27228,0.7,70,9.4,3644,9.4
"36053","0","10","70","0","2020","A","",1603,19565,913361592,158670832,3692654,898,46683,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,0.8,-1757,-8.2,-19029108,-2.0,-5080603,-3.1,6001,0.2,57,6.8,2954,6.8
"36053","1","10","71","0","2020","A","",26,146,7168191,0,0,947,49238,"",2.77,0.35,0.28,0.00,0.00,0.79,0.79,"",1,4.0,9,6.6,462084,6.9,0,0.0,0,0.0,3,0.3,139,0.3
"36053","2","10","71","0","2020","A","",28,767,46989474,0,0,1178,61277,"",2.61,1.19,1.52,0.00,0.00,1.28,1.28,"",-1,-3.4,-50,-6.1,-1594373,-3.3,0,0.0,0,0.0,34,3.0,1781,3.0
"36053","3","10","71","0","2020","A","",64,3124,152602248,1645136,10598,939,48850,"",2.45,1.63,1.92,0.74,0.50,1.18,1.18,"",0,0.0,-191,-5.8,2236086,1.5,-102453,-5.9,-1891,-15.1,67,7.7,3490,7.7
"36053","5","10","71","0","2020","A","",1484,15529,706601679,157025696,3682056,875,45502,"",0.95,0.94,0.91,1.01,1.00,0.97,0.97,"",12,0.8,-1525,-8.9,-20132905,-2.8,-4978150,-3.1,7892,0.2,56,6.8,2888,6.8
"36055","0","10","70","0","2020","A","",18870,355150,20500670415,3252305297,73619128,1110,57724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.1,-35137,-9.0,-215551610,-1.0,-188741206,-5.5,-611168,-0.8,89,8.7,4645,8.8
"36055","1","10","71","0","2020","A","",63,3067,210876425,0,0,1322,68758,"",0.57,0.41,0.37,0.00,0.00,0.89,0.89,"",-1,-1.6,179,6.2,9594246,4.8,0,0.0,0,0.0,-19,-1.4,-948,-1.4
"36055","2","10","71","0","2020","A","",101,5165,339530083,0,0,1264,65743,"",0.80,0.44,0.49,0.00,0.00,1.11,1.11,"",1,1.0,-48,-0.9,4610862,1.4,0,0.0,0,0.0,28,2.3,1491,2.3
"36055","3","10","71","0","2020","A","",220,36197,2063728612,1272004,7938,1096,57014,"",0.71,1.04,1.16,0.03,0.02,1.11,1.11,"",1,0.5,-3749,-9.4,-17663260,-0.8,123640,10.8,976,14.0,94,9.4,4909,9.4
"36055","5","10","71","0","2020","A","",18486,310722,17886535295,3251033293,73611190,1107,57565,"",1.01,1.03,1.03,1.02,1.01,0.99,0.99,"",14,0.1,-31519,-9.2,-212093458,-1.2,-188864846,-5.5,-612144,-0.8,90,8.8,4682,8.9
"36057","0","10","70","0","2020","A","",1209,17690,838842592,187080510,3972937,912,47419,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,-1556,-8.1,11572677,1.4,-1069108,-0.6,113400,2.9,85,10.3,4435,10.3
"36057","1","10","71","0","2020","A","",16,114,6007100,0,0,1018,52926,"",2.26,0.31,0.25,0.00,0.00,0.84,0.84,"",0,0.0,8,7.5,493521,9.0,0,0.0,0,0.0,15,1.5,747,1.4
"36057","2","10","71","0","2020","A","",21,245,17920017,0,0,1404,73019,"",2.60,0.42,0.63,0.00,0.00,1.50,1.50,"",0,0.0,-2,-0.8,-435173,-2.4,0,0.0,0,0.0,-25,-1.7,-1294,-1.7
"36057","3","10","71","0","2020","A","",48,2187,109417678,58100,348,962,50042,"",2.43,1.26,1.50,0.02,0.02,1.19,1.19,"",0,0.0,-192,-8.1,-2102456,-1.9,-15436,-21.0,-94,-21.3,60,6.7,3155,6.7
"36057","5","10","71","0","2020","A","",1124,15144,705497797,187022410,3972589,896,46585,"",0.96,1.01,0.99,1.02,1.01,0.98,0.98,"",2,0.2,-1371,-8.3,13616785,2.0,-1053672,-0.6,113494,2.9,90,11.2,4691,11.2
"36059","0","10","70","0","2020","A","",54220,563068,39356326922,5830291590,126869900,1344,69896,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",212,0.4,-69101,-10.9,-777769921,-1.9,-425041480,-6.8,-3164082,-2.4,123,10.1,6410,10.1
"36059","1","10","71","0","2020","A","",101,5405,449035532,0,0,1598,83077,"",0.32,0.46,0.41,0.00,0.00,0.89,0.89,"",3,3.1,386,7.7,16535298,3.8,0,0.0,0,0.0,-59,-3.6,-3101,-3.6
"36059","2","10","71","0","2020","A","",107,3365,256841255,0,0,1468,76323,"",0.30,0.18,0.19,0.00,0.00,1.06,1.06,"",2,1.9,24,0.7,3181399,1.3,0,0.0,0,0.0,8,0.5,396,0.5
"36059","3","10","71","0","2020","A","",540,65888,5590994971,5915047,54952,1632,84856,"",0.61,1.19,1.63,0.07,0.07,1.37,1.37,"",1,0.2,-3729,-5.4,47134719,0.9,382914,6.9,5467,11.0,101,6.6,5222,6.6
"36059","5","10","71","0","2020","A","",53473,488410,33059455164,5824376543,126814948,1302,67688,"",1.02,1.02,0.99,1.02,1.01,0.96,0.97,"",207,0.4,-65782,-11.9,-844621337,-2.5,-425424394,-6.8,-3169549,-2.4,126,10.7,6511,10.6
"36061","0","10","70","0","2020","A","",130172,2199251,319966853943,27666139159,663391178,2798,145489,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1130,0.9,-328092,-13.0,-2331541773,-0.7,-3322467469,-10.7,-56403271,-7.8,346,14.1,17964,14.1
"36061","1","10","71","0","2020","A","",145,22123,2282717256,0,0,1984,103183,"",0.19,0.48,0.25,0.00,0.00,0.53,0.53,"",0,0.0,253,1.2,33534136,1.5,0,0.0,0,0.0,6,0.3,338,0.3
